tid,mjd,magpsf_corr,sigmapsf,fid,source_name
ztf,60155.436504600104,19.704847,0.13809614,1,001255.59+014750.9
ztf,60168.40188660007,19.737026,0.14325204,1,001255.59+014750.9
ztf,60170.37964119995,19.344017,0.19350362,2,001255.59+014750.9
ztf,60170.47663189983,19.589499,0.14743747,1,001255.59+014750.9
ztf,60173.374050899874,19.18516,0.314892,2,001255.59+014750.9
ztf,60173.38415510021,19.67549,0.17960851,1,001255.59+014750.9
ztf,60182.40184029983,19.824337,0.16115408,1,001255.59+014750.9
ztf,60182.44737270009,19.271563,0.259658,2,001255.59+014750.9
ztf,60184.420520800166,19.761103,0.16222887,1,001255.59+014750.9
ztf,60184.46479169978,19.328783,0.21371403,2,001255.59+014750.9
ztf,60191.41491900012,19.610607,0.231323,1,001255.59+014750.9
ztf,60194.40787040023,19.73942,0.15667516,1,001255.59+014750.9
ztf,60196.31663190015,19.826067,0.152564,1,001255.59+014750.9
ztf,60200.38159719994,19.741144,0.13277236,1,001255.59+014750.9
ztf,60200.429791700095,19.23048,0.30353,2,001255.59+014750.9
ztf,60202.40834489977,19.706562,0.17676255,1,001255.59+014750.9
ztf,60202.40834489977,19.70658,0.176763,1,001255.59+014750.9
ztf,60204.35451389989,19.637268,0.15016307,1,001255.59+014750.9
ztf,60204.41098379996,19.36901,0.20775333,2,001255.59+014750.9
ztf,60206.410115700215,19.780762,0.13585278,1,001255.59+014750.9
ztf,60209.3543866002,19.914463,0.21143597,1,001255.59+014750.9
ztf,60214.37822919991,19.802256,0.283938,1,001255.59+014750.9
ztf,60220.38644680008,19.962673,0.283488,1,001255.59+014750.9
ztf,60224.24442130001,19.33573,0.219131,2,001255.59+014750.9
ztf,60224.25615740009,19.727417,0.15985315,1,001255.59+014750.9
ztf,60227.24881940009,19.86447,0.15855742,1,001255.59+014750.9
ztf,60227.25615740009,19.345963,0.17376453,2,001255.59+014750.9
ztf,60230.275358799845,19.394802,0.169489,2,001255.59+014750.9
ztf,60230.31994209997,19.7921,0.15095253,1,001255.59+014750.9
ztf,60232.211388899945,19.802422,0.13000952,1,001255.59+014750.9
ztf,60232.25699070003,19.43036,0.1509297,2,001255.59+014750.9
ztf,60234.21427079989,19.78832,0.13652779,1,001255.59+014750.9
ztf,60234.3089815001,19.366138,0.18023783,2,001255.59+014750.9
ztf,60236.240393499844,19.836573,0.1406059,1,001255.59+014750.9
ztf,60236.31967590004,19.319616,0.232054,2,001255.59+014750.9
ztf,60238.27072919998,19.863523,0.17147943,1,001255.59+014750.9
ztf,60238.33053239994,19.3278,0.2100777,2,001255.59+014750.9
ztf,60250.169803199824,19.843382,0.19394684,1,001255.59+014750.9
ztf,60252.190347199794,19.772331,0.13708214,1,001255.59+014750.9
ztf,60254.18706020014,19.802084,0.15001716,1,001255.59+014750.9
ztf,60254.23177079996,19.329933,0.17774327,2,001255.59+014750.9
ztf,60259.232233799994,19.38984,0.1805118,2,001255.59+014750.9
ztf,60261.23296299996,19.35676,0.16477455,2,001255.59+014750.9
ztf,60287.11141199991,19.429413,0.165462,2,001255.59+014750.9
ztf,60287.20853010006,19.694002,0.226063,1,001255.59+014750.9
ztf,60291.10907409992,19.473778,0.1762375,2,001255.59+014750.9
ztf,60291.16900460003,19.75327,0.16447021,1,001255.59+014750.9
ztf,60484.42452549981,20.12805,0.21127571,1,001255.59+014750.9
ztf,60494.439398100134,19.694296,0.15345837,1,001255.59+014750.9
ztf,60502.45454860013,19.639708,0.18838507,1,001255.59+014750.9
ztf,60519.38906250009,19.300482,0.293627,2,001255.59+014750.9
ztf,60519.45268520014,19.826944,0.16202922,1,001255.59+014750.9
ztf,60521.37915509986,19.77445,0.1610764,1,001255.59+014750.9
ztf,60521.43406250002,19.379002,0.248713,2,001255.59+014750.9
ztf,60525.37479169993,19.765356,0.15294482,1,001255.59+014750.9
ztf,60527.44165509986,19.827871,0.13903777,1,001255.59+014750.9
ztf,60529.4364120001,19.903875,0.21618316,1,001255.59+014750.9
ztf,60532.42490739981,19.766232,0.1051344,1,001255.59+014750.9
ztf,60533.4235417,19.72315,0.122010045,1,001255.59+014750.9
ztf,60534.401006899774,19.692616,0.111450315,1,001255.59+014750.9
ztf,60536.34028939996,19.692842,0.21373887,1,001255.59+014750.9
ztf,60536.34028939996,19.692873,0.213739,1,001255.59+014750.9
ztf,60536.38135420019,19.302998,0.21396689,2,001255.59+014750.9
ztf,60538.35590279987,19.742828,0.18493333,1,001255.59+014750.9
ztf,60547.339236100204,19.679266,0.19866708,1,001255.59+014750.9
ztf,60549.4646528,19.662312,0.18723989,1,001255.59+014750.9
ztf,60551.35275459988,19.659395,0.11925564,1,001255.59+014750.9
ztf,60553.34509260021,19.544838,0.18794218,1,001255.59+014750.9
ztf,60556.35781250009,19.312931,0.18272734,2,001255.59+014750.9
ztf,60556.41369209997,19.636515,0.226342,1,001255.59+014750.9
ztf,60558.394872699864,19.598001,0.19866645,1,001255.59+014750.9
ztf,60562.325914400164,19.66994,0.165272,1,001255.59+014750.9
ztf,60564.28952550003,19.642984,0.15570188,1,001255.59+014750.9
ztf,60566.33653939981,19.645662,0.225947,1,001255.59+014750.9
ztf,60569.27677079989,19.945574,0.259723,1,001255.59+014750.9
ztf,60577.36917820014,19.562553,0.24057,1,001255.59+014750.9
ztf,60578.41140050022,19.521946,0.228812,1,001255.59+014750.9
ztf,60582.47762730019,19.503605,0.265534,1,001255.59+014750.9
ztf,60586.12158560008,19.295942,0.146225,2,001255.59+014750.9
ztf,60586.143044000026,19.532145,0.12518029,1,001255.59+014750.9
ztf,60586.203576399945,19.558907,0.11199231,1,001255.59+014750.9
ztf,60586.25013889978,19.554726,0.095966406,1,001255.59+014750.9
ztf,60586.27340279985,19.215118,0.115178615,2,001255.59+014750.9
ztf,60586.29666669993,19.573904,0.08092812,1,001255.59+014750.9
ztf,60586.34320600005,19.514948,0.10730737,1,001255.59+014750.9
ztf,60586.366504599806,19.194593,0.12859821,2,001255.59+014750.9
ztf,60586.38986109989,19.506441,0.11298794,1,001255.59+014750.9
ztf,60586.43671299983,19.6175,0.10108993,1,001255.59+014750.9
ztf,60586.460254599806,19.186132,0.154828,2,001255.59+014750.9
ztf,60586.47944439994,19.590132,0.15833673,1,001255.59+014750.9
ztf,60592.21825229982,19.564255,0.20627275,1,001255.59+014750.9
ztf,60594.31996530015,19.561548,0.21218441,1,001255.59+014750.9
ztf,60596.224699100014,19.72324,0.224439,1,001255.59+014750.9
ztf,60608.27785879979,19.535398,0.2100826,1,001255.59+014750.9
ztf,60850.42403940018,18.575989,0.254038,2,001255.59+014750.9
ztf,60859.38315969985,18.736286,0.333894,1,001255.59+014750.9
ztf,60859.467523099855,18.622175,0.227157,2,001255.59+014750.9
ztf,60864.4499189998,18.66898,0.19377671,1,001255.59+014750.9
ztf,60864.454155100044,18.677778,0.18806432,1,001255.59+014750.9
ztf,60865.465462999884,18.479174,0.227893,2,001255.59+014750.9
ztf,60867.46359949978,18.496342,0.276534,2,001255.59+014750.9
ztf,60876.403252299875,18.472578,0.19969538,2,001255.59+014750.9
ztf,60878.4025347,18.593012,0.1535396,2,001255.59+014750.9
ztf,60879.38542820001,18.57111,0.24079,2,001255.59+014750.9
ztf,60879.441400500014,18.606958,0.170151,1,001255.59+014750.9
ztf,60880.38357640011,18.477873,0.16149834,2,001255.59+014750.9
ztf,60880.4426851999,18.593956,0.16549605,1,001255.59+014750.9
ztf,60880.44363430003,18.611597,0.14248236,1,001255.59+014750.9
ztf,60881.40815970022,18.453041,0.245663,2,001255.59+014750.9
ztf,60881.432175899856,18.647757,0.17092566,1,001255.59+014750.9
ztf,60881.44934030017,18.68416,0.15012518,1,001255.59+014750.9
ztf,60882.45975690009,18.639812,0.16168267,1,001255.59+014750.9
ztf,60882.460706000216,18.636583,0.1872102,1,001255.59+014750.9
ztf,60883.43724540016,18.670916,0.15805487,1,001255.59+014750.9
ztf,60884.4145717998,18.425886,0.224744,2,001255.59+014750.9
ztf,60885.345972199924,18.473942,0.1923816,2,001255.59+014750.9
ztf,60886.3720602002,18.565674,0.21410245,2,001255.59+014750.9
ztf,60886.385381899774,18.377708,0.20558529,3,001255.59+014750.9
ztf,60886.42361109983,18.62779,0.1709026,1,001255.59+014750.9
ztf,60886.42554400023,18.607298,0.16420494,1,001255.59+014750.9
ztf,60887.35997689981,18.427996,0.160123,2,001255.59+014750.9
ztf,60887.37149310019,18.466978,0.19507751,2,001255.59+014750.9
ztf,60887.40768520022,18.652737,0.17145549,1,001255.59+014750.9
ztf,60887.40863429988,18.669228,0.17236386,1,001255.59+014750.9
ztf,60887.409571799915,18.635695,0.13966347,1,001255.59+014750.9
ztf,60888.402627300005,18.526731,0.22306,2,001255.59+014750.9
ztf,60888.463437499944,18.636465,0.16934538,1,001255.59+014750.9
ztf,60888.46532410011,18.658033,0.17065126,1,001255.59+014750.9
ztf,60889.32181710005,18.572529,0.27903,2,001255.59+014750.9
ztf,60889.40122690005,18.532461,0.152166,1,001255.59+014750.9
ztf,60889.406932900194,18.58411,0.18076286,1,001255.59+014750.9
ztf,60891.37493060017,18.452417,0.19942541,2,001255.59+014750.9
ztf,60891.40446759993,18.56507,0.17982431,1,001255.59+014750.9
ztf,60891.40969910007,18.572294,0.1310989,1,001255.59+014750.9
ztf,60892.45656249998,18.567217,0.18435994,1,001255.59+014750.9
ztf,60892.458449100144,18.516197,0.15856741,1,001255.59+014750.9
ztf,60904.38850690005,18.563782,0.16109766,2,001255.59+014750.9
ztf,60904.44300930016,18.658623,0.21552832,1,001255.59+014750.9
ztf,60910.41010419978,18.621414,0.14847244,1,001255.59+014750.9
ztf,60910.44380789995,18.51879,0.267048,2,001255.59+014750.9
ztf,60912.44552080007,18.496506,0.227377,2,001255.59+014750.9
ztf,60916.4036226999,18.607468,0.18466023,2,001255.59+014750.9
ztf,60918.36819439987,18.580265,0.22573,2,001255.59+014750.9
ztf,60920.42101849988,18.506216,0.229151,2,001255.59+014750.9
ztf,60933.276180599816,18.689201,0.20108151,1,001255.59+014750.9
ztf,60935.338657400105,18.678099,0.19531697,1,001255.59+014750.9
ztf,61015.105763900094,18.549816,0.213293,1,001255.59+014750.9
ztf,61021.1290972,18.656307,0.1734076,1,001255.59+014750.9
ztf,61021.17561340006,18.500656,0.1897959,2,001255.59+014750.9
ztf,61027.12106479984,18.642897,0.19312637,1,001255.59+014750.9
ztf,61029.110127300024,18.654137,0.18391149,1,001255.59+014750.9
ztf,61031.08927079989,18.682878,0.20411852,1,001255.59+014750.9
ztf,61031.175786999986,18.465807,0.2047251,2,001255.59+014750.9
ztf,61027.428888900205,20.160574,0.287552,1,093856.54+435415.0
ztf,61029.430358800106,19.119402,0.219824,2,093856.54+435415.0
ztf,61031.4308449002,19.106844,0.312375,2,093856.54+435415.0
ztf,61054.412534699775,19.022709,0.2163662,2,093856.54+435415.0
ztf,58502.484502300154,16.406706,0.289967,1,161742.53+322234.4
ztf,58508.51408560015,15.961153,0.15298158,2,161742.53+322234.4
ztf,58522.51476849988,16.441496,0.114259,1,161742.53+322234.4
ztf,58538.504166699946,15.999472,0.2029674,2,161742.53+322234.4
ztf,59269.51461810013,15.593248,0.057213,2,161742.53+322234.4
ztf,59271.490937499795,15.611951,0.045474,2,161742.53+322234.4
ztf,59274.46755790012,15.938145,0.06062,1,161742.53+322234.4
ztf,59274.50969910016,15.603059,0.061103,2,161742.53+322234.4
ztf,59291.3896643999,15.6577215,0.054258,2,161742.53+322234.4
ztf,59295.32843750017,16.00505,0.078538,1,161742.53+322234.4
ztf,59295.38567129988,15.618656,0.080635,2,161742.53+322234.4
ztf,59297.32295140019,15.983275,0.066565864,1,161742.53+322234.4
ztf,60220.187905100174,16.527966,0.14407521,1,161742.53+322234.4
ztf,60222.178657399956,16.531313,0.099154726,1,161742.53+322234.4
ztf,60705.55042820005,16.661806,0.043863,1,161742.53+322234.4
ztf,60714.49056709977,16.748816,0.068119,1,161742.53+322234.4
ztf,60714.53971059993,16.268543,0.088822,2,161742.53+322234.4
ztf,60717.456400500145,16.682306,0.112867,1,161742.53+322234.4
ztf,60727.489490699954,16.241434,0.04696,2,161742.53+322234.4
ztf,60727.531932900194,16.747965,0.064237,1,161742.53+322234.4
ztf,60729.492592600174,16.264126,0.045659,2,161742.53+322234.4
ztf,60733.38285879977,16.30581,0.069250554,2,161742.53+322234.4
ztf,60733.40496530011,16.762358,0.06587037,1,161742.53+322234.4
ztf,60925.22368060006,16.433947,0.059783,2,161742.53+322234.4
ztf,60925.23781249998,17.017712,0.049123,1,161742.53+322234.4
ztf,60927.19696759991,16.4555,0.032275,2,161742.53+322234.4
ztf,60932.14300929988,16.475443,0.017531,2,161742.53+322234.4
ztf,60932.14300929988,16.430458,0.044642,2,161742.53+322234.4
ztf,60932.1636806,17.02938,0.039093,1,161742.53+322234.4
ztf,60948.125393500086,17.013735,0.036475,1,161742.53+322234.4
ztf,60948.16561339982,16.464802,0.06111,2,161742.53+322234.4
ztf,60950.12322920002,16.994045,0.039358,1,161742.53+322234.4
ztf,60950.17502309987,16.434662,0.04797,2,161742.53+322234.4
ztf,60953.12332180003,17.032934,0.04826,1,161742.53+322234.4
ztf,60953.162685200106,16.500053,0.056144,2,161742.53+322234.4
ztf,60955.1317245001,16.479744,0.04105365,2,161742.53+322234.4
ztf,58472.535763899796,18.55894,0.254249,1,153145.14+431933.8
ztf,58476.533472199924,18.594015,0.308096,2,153145.14+431933.8
ztf,58487.514027799945,18.48066,0.16859014,1,153145.14+431933.8
ztf,58487.550567099825,18.611103,0.17829937,2,153145.14+431933.8
ztf,58491.511655100156,18.49221,0.20178093,1,153145.14+431933.8
ztf,58494.53641200019,18.478569,0.14071882,1,153145.14+431933.8
ztf,58596.457812500186,18.560673,0.245252,1,153145.14+431933.8
ztf,58606.364062500186,18.678322,0.277175,2,153145.14+431933.8
ztf,58606.45688659977,18.568155,0.15226406,1,153145.14+431933.8
ztf,58612.35097219981,18.669939,0.16176388,2,153145.14+431933.8
ztf,58616.28068289999,18.480238,0.20229742,1,153145.14+431933.8
ztf,58616.36633099988,18.6374,0.237746,2,153145.14+431933.8
ztf,58628.31776619982,18.531174,0.15857813,2,153145.14+431933.8
ztf,58632.34773149993,18.494629,0.15536918,1,153145.14+431933.8
ztf,58635.27635420021,18.630077,0.18128723,2,153145.14+431933.8
ztf,58638.25978010008,18.657719,0.235638,2,153145.14+431933.8
ztf,58638.32817129977,18.506775,0.17057338,1,153145.14+431933.8
ztf,58641.227881900035,18.526423,0.237026,1,153145.14+431933.8
ztf,58641.306840300094,18.647762,0.17856869,2,153145.14+431933.8
ztf,58644.205578700174,18.463535,0.17873359,1,153145.14+431933.8
ztf,58644.269270800054,18.602327,0.220188,2,153145.14+431933.8
ztf,58647.22241900023,18.524656,0.246821,1,153145.14+431933.8
ztf,58650.196411999874,18.463844,0.277359,1,153145.14+431933.8
ztf,58657.22574070003,18.450909,0.20524515,1,153145.14+431933.8
ztf,58657.262337999884,18.602022,0.19973987,2,153145.14+431933.8
ztf,58663.20728009986,18.625874,0.2168668,2,153145.14+431933.8
ztf,58663.22527780011,18.504993,0.15878001,1,153145.14+431933.8
ztf,58666.22579859989,18.532938,0.20123377,1,153145.14+431933.8
ztf,58669.32439809991,18.63177,0.222027,2,153145.14+431933.8
ztf,58672.21532410011,18.61742,0.263382,2,153145.14+431933.8
ztf,58684.20156250009,18.559258,0.19412069,1,153145.14+431933.8
ztf,59436.26429399988,19.127695,0.267934,1,153145.14+431933.8
ztf,59454.198437499814,19.13473,0.278801,1,153145.14+431933.8
ztf,59466.22071760008,19.30633,0.18643029,1,153145.14+431933.8
ztf,59673.348564799875,19.385672,0.147176,1,153145.14+431933.8
ztf,59673.36453700019,19.589762,0.14748086,2,153145.14+431933.8
ztf,59673.36453700019,19.570145,0.154088,2,153145.14+431933.8
ztf,59675.3863309999,19.441893,0.13754328,1,153145.14+431933.8
ztf,59683.30769680021,19.374474,0.285204,1,153145.14+431933.8
ztf,59683.385937499814,19.472178,0.20960881,2,153145.14+431933.8
ztf,59693.30851850007,19.525702,0.1785229,2,153145.14+431933.8
ztf,59693.42362269992,19.512356,0.13520736,1,153145.14+431933.8
ztf,59697.37119209999,19.483929,0.217487,2,153145.14+431933.8
ztf,59697.43049769988,19.497156,0.12249519,1,153145.14+431933.8
ztf,59700.30881940015,19.575119,0.18408726,2,153145.14+431933.8
ztf,59700.34591440018,19.426123,0.14548895,1,153145.14+431933.8
ztf,59707.35107639991,19.499851,0.220304,2,153145.14+431933.8
ztf,59707.40359950019,19.43723,0.16634816,2,153145.14+431933.8
ztf,59709.35357639985,19.529976,0.21202551,2,153145.14+431933.8
ztf,59709.40689809993,19.392654,0.18892854,2,153145.14+431933.8
ztf,59711.24745369982,19.54226,0.18369544,1,153145.14+431933.8
ztf,59713.432187499944,19.573807,0.21004565,1,153145.14+431933.8
ztf,59723.30342590017,19.435587,0.225297,2,153145.14+431933.8
ztf,59747.29105320014,19.367004,0.18366116,1,153145.14+431933.8
ztf,59764.329942100216,19.210701,0.16264108,1,153145.14+431933.8
ztf,59771.34613429988,19.39687,0.20047307,1,153145.14+431933.8
ztf,59967.490289399866,19.181711,0.339006,1,153145.14+431933.8
ztf,59969.510381899774,19.094366,0.237594,1,153145.14+431933.8
ztf,59971.4540856001,19.129892,0.31415,1,153145.14+431933.8
ztf,59977.49944439996,19.178524,0.305571,1,153145.14+431933.8
ztf,59996.47377309995,19.08721,0.20436755,1,153145.14+431933.8
ztf,60124.40506940009,18.52703,0.312836,1,153145.14+431933.8
ztf,60149.2844560002,18.519835,0.21356638,1,153145.14+431933.8
ztf,60153.288333300035,18.49325,0.264854,1,153145.14+431933.8
ztf,60155.241111100186,18.458456,0.283118,1,153145.14+431933.8
ztf,60163.26990740001,18.541904,0.253157,2,153145.14+431933.8
ztf,60163.300821799785,18.469082,0.248685,1,153145.14+431933.8
ztf,60182.217997699976,18.449444,0.238128,1,153145.14+431933.8
ztf,60182.26339119999,18.529793,0.21329413,2,153145.14+431933.8
ztf,60412.46481479984,19.066828,0.229116,1,153145.14+431933.8
ztf,60430.3443287001,19.104328,0.21626948,1,153145.14+431933.8
ztf,60433.369652799796,19.173979,0.2001235,1,153145.14+431933.8
ztf,60436.42320600012,19.129892,0.22657,1,153145.14+431933.8
ztf,60437.42715279991,19.217428,0.16116896,1,153145.14+431933.8
ztf,60438.42415509978,19.121445,0.19999942,1,153145.14+431933.8
ztf,60439.31758099981,19.158657,0.248413,1,153145.14+431933.8
ztf,60443.404328700155,19.130314,0.239517,1,153145.14+431933.8
ztf,60445.41440969985,19.183157,0.18841232,1,153145.14+431933.8
ztf,60447.389629600104,19.18088,0.273011,2,153145.14+431933.8
ztf,60447.41615739977,19.169071,0.19339548,1,153145.14+431933.8
ztf,60449.301967599895,19.280233,0.313642,2,153145.14+431933.8
ztf,60455.26905089989,19.190142,0.324529,1,153145.14+431933.8
ztf,60457.26471060002,19.13918,0.231639,1,153145.14+431933.8
ztf,60459.302824100014,19.103128,0.22643,1,153145.14+431933.8
ztf,60461.32403940009,19.170631,0.20188849,1,153145.14+431933.8
ztf,60463.333449100144,19.157919,0.20113343,1,153145.14+431933.8
ztf,60475.34174769977,19.119558,0.19952676,1,153145.14+431933.8
ztf,60086.22104169987,18.41819,0.17292927,1,110104.14+062829.5
ztf,60355.430937500205,18.279306,0.24109,1,134406.11+392817.4
ztf,60379.37008100003,18.261808,0.19684048,1,134406.11+392817.4
ztf,61058.40476850001,18.156124,0.18453649,1,134406.11+392817.4
ztf,59698.37248839997,19.056047,0.249311,2,143947.10+421317.3
ztf,59709.38571760012,19.074223,0.266289,2,143947.10+421317.3
ztf,59719.28348380001,19.08511,0.2163904,2,143947.10+421317.3
ztf,58681.45750000002,,0.18049602,2,022325.01-003612.6
ztf,58695.442847200204,18.363638,0.1962491,1,022325.01-003612.6
ztf,58695.46481479984,18.148932,0.14633413,2,022325.01-003612.6
ztf,58698.453877300024,18.3264,0.11401847,1,022325.01-003612.6
ztf,58701.46101849992,18.390205,0.16974297,1,022325.01-003612.6
ztf,58704.43943289993,18.362194,0.15590513,1,022325.01-003612.6
ztf,58704.48157409998,18.094585,0.13502371,2,022325.01-003612.6
ztf,58707.44100689981,18.363504,0.121630415,1,022325.01-003612.6
ztf,58707.481608800124,18.142403,0.11811526,2,022325.01-003612.6
ztf,58711.424918999895,18.171427,0.251916,2,022325.01-003612.6
ztf,58714.4833217999,18.376852,0.253402,1,022325.01-003612.6
ztf,58718.45179399988,18.355003,0.1992885,1,022325.01-003612.6
ztf,58718.480428200215,18.139912,0.213953,2,022325.01-003612.6
ztf,58724.46072919993,18.39766,0.17326753,1,022325.01-003612.6
ztf,58727.45999999996,18.410051,0.16795887,1,022325.01-003612.6
ztf,58732.41908559995,18.414885,0.12832744,1,022325.01-003612.6
ztf,58735.439375000075,18.45568,0.17910844,1,022325.01-003612.6
ztf,58735.481678199954,18.158741,0.19860552,2,022325.01-003612.6
ztf,58738.396226900164,18.203278,0.21416096,2,022325.01-003612.6
ztf,58738.4622105998,18.440243,0.269638,1,022325.01-003612.6
ztf,58748.417905100156,18.204853,0.237188,2,022325.01-003612.6
ztf,58751.31452549994,18.197424,0.19132408,2,022325.01-003612.6
ztf,58751.399687500205,18.457508,0.229924,1,022325.01-003612.6
ztf,58756.39270830015,18.17202,0.17545268,2,022325.01-003612.6
ztf,58756.417060200125,18.436518,0.15857641,1,022325.01-003612.6
ztf,58763.356087999884,18.185183,0.199191,2,022325.01-003612.6
ztf,58763.41400460014,18.492393,0.20333742,1,022325.01-003612.6
ztf,58806.34175929986,18.503847,0.256635,1,022325.01-003612.6
ztf,58811.21187500004,18.48035,0.255811,1,022325.01-003612.6
ztf,58812.23039350007,18.236767,0.250221,2,022325.01-003612.6
ztf,58833.17414350016,18.496656,0.222029,1,022325.01-003612.6
ztf,58836.129120400175,18.526264,0.20108162,1,022325.01-003612.6
ztf,58846.1258911998,18.191315,0.246679,2,022325.01-003612.6
ztf,58862.141932900064,18.522081,0.20847276,1,022325.01-003612.6
ztf,59053.43379630009,18.545547,0.345926,1,022325.01-003612.6
ztf,59054.48157409998,18.555727,0.241578,1,022325.01-003612.6
ztf,59056.44763890002,18.519224,0.229843,1,022325.01-003612.6
ztf,59061.443726900034,18.235874,0.18083347,2,022325.01-003612.6
ztf,59066.482199099846,,0.291201,2,022325.01-003612.6
ztf,59076.420925899874,18.227777,0.20658064,2,022325.01-003612.6
ztf,59076.48204859998,18.546883,0.226374,1,022325.01-003612.6
ztf,59082.45651620021,18.5628,0.352137,1,022325.01-003612.6
ztf,59082.481377299875,18.22441,0.235493,2,022325.01-003612.6
ztf,59084.40898150019,18.566784,0.250668,1,022325.01-003612.6
ztf,59086.42922449997,18.248184,0.169388,2,022325.01-003612.6
ztf,59086.48319440009,18.541792,0.309056,1,022325.01-003612.6
ztf,59087.451539400034,18.261518,0.20995127,2,022325.01-003612.6
ztf,59087.48493060004,18.529394,0.24497,1,022325.01-003612.6
ztf,59115.35065970011,18.21769,0.1555086,2,022325.01-003612.6
ztf,59116.38163190009,18.166945,0.113673985,2,022325.01-003612.6
ztf,59116.40604169993,18.158667,0.12012862,2,022325.01-003612.6
ztf,59120.341597199906,18.382545,0.238238,1,022325.01-003612.6
ztf,59121.3433681,18.44002,0.319606,1,022325.01-003612.6
ztf,59124.37475690013,,0.291993,2,022325.01-003612.6
ztf,59129.47866899986,18.11035,0.14724211,2,022325.01-003612.6
ztf,59131.36627310002,18.428566,0.202833,1,022325.01-003612.6
ztf,59131.420648099855,18.172361,0.218245,2,022325.01-003612.6
ztf,59134.37902780017,18.435364,0.1997036,1,022325.01-003612.6
ztf,59134.42309030006,18.196142,0.18270476,2,022325.01-003612.6
ztf,59136.317025499884,18.140232,0.13994218,2,022325.01-003612.6
ztf,59136.37893520016,18.438324,0.18585625,1,022325.01-003612.6
ztf,59138.314976899885,18.211208,0.19407815,2,022325.01-003612.6
ztf,59138.37303239992,18.434101,0.17541388,1,022325.01-003612.6
ztf,59140.363645799924,18.203539,0.20553917,2,022325.01-003612.6
ztf,59140.37906249985,18.448366,0.17342506,1,022325.01-003612.6
ztf,59142.37129630009,18.161911,0.1285674,2,022325.01-003612.6
ztf,59142.37129630009,18.161911,0.1285674,2,022325.01-003612.6
ztf,59142.397766199894,18.461788,0.16764954,1,022325.01-003612.6
ztf,59142.397766199894,18.461788,0.16764954,1,022325.01-003612.6
ztf,59144.36049770005,18.454777,0.123271205,1,022325.01-003612.6
ztf,59150.29436339997,,0.21621045,2,022325.01-003612.6
ztf,59155.21594909998,18.383608,0.312834,1,022325.01-003612.6
ztf,59157.36800929997,18.379202,0.29737,1,022325.01-003612.6
ztf,59158.28265050007,18.47514,0.277674,1,022325.01-003612.6
ztf,59158.34548609983,18.177383,0.238479,2,022325.01-003612.6
ztf,59165.296354200225,18.41594,0.12920423,1,022325.01-003612.6
ztf,59165.31625000015,18.199594,0.18062139,2,022325.01-003612.6
ztf,59167.23583329981,18.154856,0.1693246,2,022325.01-003612.6
ztf,59169.29483800009,18.154419,0.16421281,2,022325.01-003612.6
ztf,59169.322731500026,18.400911,0.19816464,1,022325.01-003612.6
ztf,59171.26274310006,18.416615,0.13960342,1,022325.01-003612.6
ztf,59171.37104169978,18.150612,0.14602102,2,022325.01-003612.6
ztf,59174.25546299992,18.414444,0.231038,1,022325.01-003612.6
ztf,59176.25795139978,18.418358,0.234735,1,022325.01-003612.6
ztf,59176.28153940011,18.12356,0.14364132,2,022325.01-003612.6
ztf,59178.173738399986,18.379858,0.1861179,1,022325.01-003612.6
ztf,59182.22827549977,18.385294,0.333795,1,022325.01-003612.6
ztf,59184.21243060008,18.309046,0.318992,1,022325.01-003612.6
ztf,59188.19148149993,18.40076,0.19334403,1,022325.01-003612.6
ztf,59188.235729199834,,0.20473747,2,022325.01-003612.6
ztf,59190.184722200036,18.141907,0.13112445,2,022325.01-003612.6
ztf,59193.20762730017,18.39369,0.18626325,1,022325.01-003612.6
ztf,59193.23559030006,,0.1304965,2,022325.01-003612.6
ztf,59195.185000000056,18.405106,0.14897095,1,022325.01-003612.6
ztf,59195.22457179986,18.166039,0.17165509,2,022325.01-003612.6
ztf,59199.21439810004,,0.220503,2,022325.01-003612.6
ztf,59199.27576390002,18.430355,0.205102,1,022325.01-003612.6
ztf,59202.21282410016,18.536991,0.21463375,1,022325.01-003612.6
ztf,59202.258784700185,18.14111,0.265921,2,022325.01-003612.6
ztf,59204.197881899774,18.153744,0.19532824,2,022325.01-003612.6
ztf,59204.23436339991,18.411003,0.1507372,1,022325.01-003612.6
ztf,59210.19125000015,18.414736,0.238346,1,022325.01-003612.6
ztf,59218.151157400105,18.142853,0.169022,2,022325.01-003612.6
ztf,59218.1963657001,18.415956,0.1794499,1,022325.01-003612.6
ztf,59220.152557900175,18.38654,0.11856972,1,022325.01-003612.6
ztf,59220.22883100016,18.127775,0.18488152,2,022325.01-003612.6
ztf,59222.207812500186,18.141249,0.20107985,2,022325.01-003612.6
ztf,59224.16552079981,18.412594,0.18999673,1,022325.01-003612.6
ztf,59224.216284700204,,0.24351,2,022325.01-003612.6
ztf,59226.10824069986,,0.235538,2,022325.01-003612.6
ztf,59226.17178239999,18.44931,0.253045,1,022325.01-003612.6
ztf,59228.17076390004,18.470634,0.214348,1,022325.01-003612.6
ztf,59230.17223379994,18.445147,0.20267865,1,022325.01-003612.6
ztf,59248.128275500145,18.446371,0.240678,1,022325.01-003612.6
ztf,59248.16605320014,,0.16585,2,022325.01-003612.6
ztf,59250.12990739988,18.420248,0.226621,1,022325.01-003612.6
ztf,59250.167118099984,,0.293811,2,022325.01-003612.6
ztf,59252.12910880009,18.413029,0.16510424,1,022325.01-003612.6
